,lat,lon,pop,Region
509,41.6764044,-91.58044749999999,19164.0,Coralville
510,36.9486986,-84.09687609999999,7301.0,Corbin
511,36.1126365,-119.54644040000001,24021.0,Corcoran
512,31.963507399999997,-83.7823938,11369.0,Cordele
513,34.943391999999996,-88.51732382,17526.5,Corinth
514,35.4868032,-80.86007359999999,18810.0,Cornelius
515,42.1428521,-77.05469029999999,9407.5,Corning
516,40.7469593,-73.8601456,155005.0,Corona
517,32.6858854,-117.18308909999999,23637.0,Coronado
518,27.8002542,-97.3955744,308069.0,CorpusChristi
519,32.091299,-96.4646821,24025.0,Corsicana
520,37.92548060000001,-122.5274755,9340.0,CorteMadera
521,37.349375200000004,-108.5872365,8474.0,Cortez
522,42.5842136,-76.0704906,19334.0,Cortland
523,44.5645659,-123.2620435,54567.0,Corvallis
524,40.2905684,-81.92714409999999,11213.0,Coshocton
525,33.6633386,-117.90331699999999,111049.0,CostaMesa
526,38.326679799999994,-122.70684409999998,7310.0,Cotati
527,44.8277446,-92.9438218,22330.0,CottageGrove
528,44.019068,-95.1658845,11243.0,Cottonwood
529,40.6196702,-111.8102104,33754.0,CottonwoodHeights
530,41.2621283,-95.8613912,62500.0,CouncilBluffs
531,41.568089799999996,-87.7203257,16602.0,CountryClubHills
532,34.0877926,-117.8891164,48103.0,Covina
533,39.0837489,-84.5086221,17913.6,Covington
534,33.3500656,-84.75457340000001,9460.0,Coweta
535,37.4760225,-80.19908259999998,9203.0,Craig
536,41.7809588,-71.4371257,80542.0,Cranston
537,40.0401991,-86.8990249,16038.0,Crawfordsville
538,41.7544965,-124.2026273,7519.0,CrescentCity
539,40.9414874,-73.9593041,8627.0,Cresskillborough
540,41.5697655,-88.10681127,20865.0,CrestHill
541,49.1,-116.516667,7854.0,Creston
542,30.7621326,-86.57050840000001,21439.0,Crestview
543,41.6611444,-87.75255109999999,11918.0,Crestwood
544,39.9481727,-74.360703,10986.0,Crestwoodvillage
545,38.6608855,-90.4226181,17834.0,CreveCoeur
546,47.7741383,-96.6081212,7880.0,Crookston
547,35.9489566,-85.02690150000001,11049.0,Crossville
548,38.3394806,-103.8263042,13280.0,Crowley
549,41.4169806,-87.3653136,28003.0,CrownPoint
550,45.03758679999999,-93.35932240000001,22357.0,Crystal
551,28.677479499999997,-99.8281104,7250.0,CrystalCity
552,42.2411344,-88.3161965,40547.0,CrystalLake
553,42.959738,-87.861471,21132.0,Cudahy
554,34.1335332,-86.8779268,14816.0,Cullman
555,38.49122070000001,-77.9618216,16787.0,Culpeper
556,34.021122399999996,-118.3964665,39120.0,CulverCity
557,39.2744299,-88.2423795,20720.0,Cumberland
558,37.323010700000005,-122.0322519,59253.0,Cupertino
559,35.9850639,-96.76697,7862.0,Cushing
560,25.575865,-80.34137218,41888.0,CutlerBay
561,41.1348213,-81.4848086,49385.0,CuyahogaFalls
562,33.8248235,-118.0399368,48493.0,Cypress
563,30.426309200000002,-88.89086379999999,9896.0,DIberville
564,36.05429705,-102.5135762,8091.0,Dalhart
565,32.7761963,-96.7968994,415303.6666666667,Dallas
566,34.723727000000004,-84.86850912,33333.0,Dalton
567,37.688432,-122.4606865,102640.0,DalyCity
568,33.4669721,-117.69810749999999,33688.0,DanaPoint
569,41.394816999999996,-73.45401109999999,82176.0,Danbury
570,26.05078395,-80.14612378,30211.0,DaniaBeach
571,40.125221999999994,-87.6304614,28681.6,Danville
572,30.6035255,-87.9036047,22296.0,Daphne
573,39.918446100000004,-75.2590721,10668.0,Darbyborough
574,38.7694969,-90.7290157,11827.0,DardennePrairie
575,41.0787079,-73.4692873,22209.0,Darien
576,41.5236436,-90.57763680000001,100537.0,Davenport
577,36.189724,-86.7857862,11233.0,Davidson
578,26.075729,-80.28410878,94283.0,Davie
579,38.545379,-121.74458349999999,65741.0,Davis
580,39.758947799999994,-84.1916069,52151.333333333336,Dayton
581,29.2108147,-81.02283309999999,61202.0,DaytonaBeach
582,44.448747600000004,-88.06010859999999,24062.0,DePere
583,28.878971999999997,-81.32257382,19267.0,DeBary
584,41.9294736,-88.7503647,43819.0,DeKalb
585,29.019514500000003,-81.29414163,27161.0,DeLand
586,30.8463055,-93.2890528,10718.0,DeRidder
587,34.8703284,-89.9778704,50167.0,DeSoto
588,42.3222599,-83.1763145,97326.0,Dearborn
589,42.3369816,-83.2732627,57389.0,DearbornHeights
590,39.8628075,-88.89387182,40172.0,Decatur
591,43.3033056,-91.7857092,8112.0,Decorah
592,29.70478335,-95.11839443,32596.0,DeerPark
593,26.318341999999998,-80.0996306,76567.0,DeerfieldBeach
594,39.3276157,-84.32848757,18264.0,Deerfieldvillage
595,41.32030579999999,-84.5084835,17072.0,Defiance
596,35.442007000000004,-97.44087090000001,21582.0,DelCity
597,29.3627296,-100.896761,36063.0,DelRio
598,43.0610275,-88.40406920000001,7122.0,Delafield
599,35.7688425,-119.24705359999999,53661.0,Delano
600,42.6330703,-88.64371379999999,8466.0,Delavan
601,38.6920451,-75.4013315,35571.0,Delaware
602,40.843383100000004,-84.34161800000001,7128.0,Delphos
603,26.4614625,-80.07282009999999,61598.0,DelrayBeach
604,38.7422063,-108.06895829999999,8735.0,Delta
605,28.9005446,-81.2636738,85138.0,Deltona
606,32.2686981,-107.7586404,14867.0,Deming
607,32.5178284,-87.83682009999998,7408.0,Demopolis
608,30.4868564,-90.9562125,10166.0,DenhamSprings
609,33.8062305,-96.62387757,15475.5,Denison
610,33.1728435,-97.05898636,120045.0,Denton
611,39.7391536,-104.9847034,619390.0,Denver
612,41.5910641,-93.60371490000001,117999.5,DesMoines
613,38.5950643,-90.45567587,8381.0,DesPeres
614,42.041582299999995,-87.8873916,58637.0,DesPlaines
615,33.961124,-116.5016784,27468.0,DesertHotSprings
616,30.3935337,-86.49578340000001,12421.0,Destin
617,42.3486635,-83.0567375,702149.0,Detroit
618,46.817180900000004,-95.8453253,8765.0,DetroitLakes
619,48.112778999999996,-98.8651202,7185.0,DevilsLake
620,42.3383697,-83.8885553,7859.0,Dexter
621,34.028622600000006,-117.81033670000001,55982.0,DiamondBar
622,34.439812700000004,-92.94517420000001,8327.0,Diamondhead
623,38.8790615,-97.1893341,18709.5,Dickinson
624,37.7692885,-80.3461824,14740.0,Dickson
625,36.5432837,-119.3870656,22654.0,Dinuba
626,41.842224,-89.4815485,17004.0,Dixon
627,37.7527982,-100.0170787,27804.0,DodgeCity
628,30.101032399999998,-90.99287740000001,7460.0,Donaldsonville
629,26.1702082,-98.0522376,16017.0,Donna
630,25.818472500000002,-80.35396781,47648.0,Doral
631,33.898157899999994,-84.2832564,10411.0,Doraville
632,31.158521999999998,-85.4269662,66662.0,Dothan
633,39.7628415,-88.21705159999999,14659.0,Douglas
634,33.7514966,-84.7477136,31170.0,Douglasville
635,39.158167999999996,-75.5243682,24464.75,Dover
636,33.9400143,-118.1325688,112541.0,Downey
637,40.5246711,-111.8638226,43273.0,Draper
638,41.1192282,-78.7600297,7760.0,DuBois
639,44.62526355,-88.92022187,8567.0,DuPont
640,34.1394513,-117.97728729999999,21480.0,Duarte
641,42.5006217,-90.66479670000001,57818.0,Dubuque
642,46.77293220000001,-92.1251218,56798.0,Duluth
643,35.8655949,-101.9732353,14824.0,Dumas
644,48.778686900000004,-123.7080394,23460.0,Duncan
645,32.6518004,-96.9083366,39037.0,Duncanville
646,40.5892696,-74.47182009999999,7260.0,Dunellenborough
647,41.4198027,-75.6324112,14100.0,Dunmoreborough
648,35.3062743,-78.6089028,9477.0,Dunn
649,33.9430886,-84.30974861,46657.0,Dunwoody
650,24.833333,-104.833333,16941.0,Durango
651,33.9939861,-96.370824,16232.0,Durant
652,41.4942021,-87.5217068,16400.0,Dyer
653,36.034515899999995,-89.38562809999999,17032.0,Dyersburg
654,44.818173,-93.1659179,64526.0,Eagan
655,39.6161124,-106.71728440000001,20432.0,Eagle
656,28.709856,-100.4794168,27101.0,EaglePass
657,42.472625799999996,-122.80281770000002,8561.0,EaglePoint
658,34.826927600000005,-82.5817053,20097.0,Easley
659,45.3194095,-93.2024487,11613.0,EastBethel
660,41.639785700000004,-87.4548466,29529.0,EastChicago
661,41.533106599999996,-81.5790137,17681.0,EastCleveland
662,47.9317394,-97.0173554,8599.0,EastGrandForks
663,42.941202399999995,-85.6097309,10840.0,EastGrandRapids
664,42.735541600000005,-84.4852469,48603.0,EastLansing
665,40.618675599999996,-80.5772928,11141.0,EastLiverpool
666,41.500867299999996,-90.44429790000001,21374.0,EastMoline
667,40.767323,-74.20486770000001,64403.0,EastOrange
668,37.4688273,-122.1410751,28594.0,EastPaloAlto
669,40.666149,-89.5800978,23466.0,EastPeoria
670,33.6654335,-84.48648945,34751.0,EastPoint
671,41.813711600000005,-71.37005450000001,47069.0,EastProvidence
672,35.0142412,-85.2519003,21130.0,EastRidge
673,40.833989,-74.0970865,8987.0,EastRutherfordborough
674,38.624495200000005,-90.1509429,26708.0,EastStLouis
675,40.9995386,-75.1812913,9932.0,EastStroudsburgborough
676,47.415682399999994,-120.2931263,13283.0,EastWenatchee
677,47.643144799999995,-122.326172,18517.0,Eastlake
678,40.6916081,-75.2099866,21638.5,Easton
679,42.4683698,-82.95547459999999,32408.0,Eastpointe
680,33.9766799,-117.55984440000002,54591.0,Eastvale
681,42.593596399999996,-84.8443666,8364.0,Eaton
682,42.593596399999996,-84.8443666,12354.0,Eatonborough
683,44.811349,-91.4984941,66797.0,EauClaire
684,42.2497445,-83.13851712,9440.0,Ecorse
685,44.8546856,-93.470786,61610.0,EdenPrairie
686,40.827044799999996,-73.97569399999999,20740.0,Edgewater
687,40.827044799999996,-73.97569399999999,11699.0,Edgewaterborough
688,39.41871939999999,-76.2944016,9033.5,Edgewood
689,44.8897027,-93.3501222,48636.0,Edina
690,35.6571367,-97.46490379999999,83020.0,Edmond
691,47.81057379999999,-122.3774952,39949.0,Edmonds
692,38.8114364,-89.95315699999999,24249.0,Edwardsville
693,39.120143299999995,-88.54348,12501.0,Effingham
694,32.7947731,-116.96252690000001,100833.0,ElCajon
695,37.8974258,-122.4652507,11561.0,ElCampo
696,32.792,-115.56305139999999,43111.0,ElCentro
697,33.8410146,-117.52079769999999,23866.0,ElCerrito
698,38.75741370000001,-120.5276129,15864.5,ElDorado
699,34.6022132,-117.6311675,32110.0,ElMirage
700,34.0751571,-118.036849,114354.0,ElMonte
701,31.8111305,-106.5013493,665503.0,ElPaso
702,35.63448665,-120.67028229999998,30132.0,ElPasodeRoblesPasoRobles
703,33.911731,-118.3836804,16764.0,ElSegundo
704,42.0372487,-88.2811895,58778.0,Elgin
705,40.6639916,-74.2107006,77613.5,Elizabeth
706,36.295683600000004,-76.22476970000001,18337.0,ElizabethCity
707,36.3487196,-82.2106876,14395.0,Elizabethton
708,35.4119944,-99.40425920000001,11824.0,ElkCity
709,38.4087993,-121.37161780000001,155844.0,ElkGrove
710,45.30385379999999,-93.5671825,23258.0,ElkRiver
711,41.6819935,-85.9766671,50969.0,Elkhart
712,42.6727927,-88.5445447,10054.0,Elkhorn
713,38.925927,-79.8466552,7212.0,Elkins
714,40.832421200000006,-115.7631233,18522.0,Elko
715,39.6067789,-75.8332718,15645.0,Elkton
716,46.9970635,-120.5451223,18490.0,Ellensburg
717,38.5941048,-90.5875099,9138.0,Ellisville
718,38.6942009,-98.2149289,7767.0,Ellsworth
719,40.8617303,-80.2864515,7830.0,EllwoodCityborough
720,41.8994745,-87.9403418,44915.0,Elmhurst
721,42.089796500000006,-76.8077338,29213.0,Elmira
722,41.920593100000005,-87.81601690000001,19586.0,ElmwoodParkborough
723,42.2628864,-71.0350094,24940.0,ElmwoodParkvillage
724,36.1029132,-79.50668950000001,9511.0,Elon
725,32.7557002,-111.5550419,17112.0,Eloy
726,39.738079299999995,-75.59591970000001,8401.0,Elsmere
727,40.2769834,-85.8419246,8549.0,Elwood
728,41.36837979999999,-82.10764859999999,54322.0,Elyria
729,40.976209000000004,-74.0262505,7517.0,Emersonborough
730,37.8314089,-122.28652659999999,10130.0,Emeryville
731,40.539542100000006,-75.4968502,11296.0,Emmausborough
732,38.4040054,-96.181623,24897.0,Emporia
733,33.0369867,-117.2919818,60339.0,Encinitas
734,33.7050756,-117.73470929999999,13290.0,Endicottvillage
735,40.8928771,-73.9726381,23863.333333333332,Englewood
736,36.3967623,-97.87913409999999,49458.0,Enid
737,31.315170799999997,-85.85521609999999,27162.0,Enterprise
738,47.20477929999999,-121.9916371,11294.0,Enumclaw
739,40.179911100000005,-76.17892420000001,7809.0,Ephrata
740,40.179911100000005,-76.17892420000001,13395.0,Ephrataborough
741,42.129461,-80.085239,60091.5,Erie
742,39.0167275,-84.60077729999999,18208.0,Erlanger
743,37.7544565,-121.006422,7208.0,Escalon
744,45.7455707,-87.0647434,12571.0,Escanaba
745,33.1216751,-117.08148490000002,146247.0,Escondido
746,44.493041,-73.10098590000001,9348.0,EssexJunctionvillage
747,41.5931049,-81.5267873,48491.0,Euclid
748,35.2873206,-95.58248459999999,12918.0,Eufaula
749,44.0505054,-123.09505060000001,157237.0,Eugene
750,32.8370727,-97.08195409999999,52152.0,Euless
751,30.4943669,-92.4176324,10385.0,Eunice
752,40.80207120000001,-124.16367290000001,18716.5,Eureka
753,45.2172755,-70.47840090000001,18645.0,Eustis
754,32.1613648,-81.8980725,19072.0,Evans
755,42.0447388,-87.6930459,43608.0,Evanston
756,37.9747645,-87.5558483,120133.0,Evansville
757,47.9673056,-122.20139979999999,72864.5,Everett
758,45.970230799999996,-92.9499272,19908.0,EvergreenParkvillage
759,39.339175,-94.22605909999999,11201.0,ExcelsiorSprings
760,40.9403762,-74.1318096,32766.0,FairLawnborough
761,39.8068795,-84.00996135,33222.0,Fairborn
762,33.5670562,-84.5810418,13414.0,Fairburn
763,38.8462236,-77.3063733,15151.5,Fairfax
764,38.2493581,-122.03996629999999,42374.0,Fairfield
765,30.5440335,-87.85821704,15944.0,Fairhope
766,38.8709456,-76.9788641,7428.0,Fairlawn
767,39.4850848,-80.1425781,14649.0,Fairmont
768,37.6785422,-122.0457953,8196.666666666666,Fairview
769,38.5889386,-89.990382,17059.0,FairviewHeights
770,41.442339000000004,-81.85930266,16689.0,FairviewPark
771,43.2264954,-103.5791473,88738.0,FallRiver
772,46.32919570000001,-104.4366483,8522.0,Fallon
773,38.882334,-77.17109140000001,12720.0,FallsChurch
774,40.640935799999994,-74.383484,7371.0,Fanwoodborough
775,46.8772292,-96.78982099999999,107714.0,Fargo
776,44.294963700000004,-93.268827,23435.0,Faribault
777,32.9265137,-96.89611509999999,28978.0,FarmersBranch
778,36.2977283,-119.2067767,10619.0,Farmersville
779,41.4350938,-74.26015009999999,8221.0,Farmingdalevillage
780,36.73042879999999,-108.20891909999999,22703.2,Farmington
781,42.4853125,-83.3771553,80196.0,FarmingtonHills
782,37.3020966,-78.39194029999999,8161.0,Farmville
783,35.8845238,-84.1535261,20822.0,Farragut
784,36.111508,-94.20986672,97755.33333333333,Fayetteville
785,39.8513749,-104.9985924,11655.0,FederalHeights
786,47.313494,-122.3393103,90694.0,FederalWay
787,46.2830152,-96.07755809999999,13131.0,FergusFalls
788,38.7442175,-90.3053915,21159.0,Ferguson
789,30.669681800000003,-81.4625919,11729.0,FernandinaBeach
790,40.5762406,-124.2639442,15866.0,Ferndale
791,39.5483805,-119.21446850000001,19177.0,Fernley
792,38.220711200000004,-90.3959504,11677.0,Festus
793,42.3375719,-83.05217895,15111.0,Fillmore
794,41.0413873,-83.65039820000001,41276.0,Findlay
795,36.8588376,-120.45600719999999,7776.0,Firebaugh
796,39.9555928,-86.01387290000001,79955.0,Fishers
797,42.583422799999994,-71.8022956,32955.5,Fitchburg
798,31.7149082,-83.2526545,9078.0,Fitzgerald
799,35.199458,-111.6514259,66066.0,Flagstaff
800,42.0964314,-83.29187440000001,9875.0,FlatRock
801,38.5225805,-82.71710809999999,7507.0,Flatwoods
802,33.402405,-118.3895812,7241.0,Fletcher
803,43.007434,-83.6713209,15918.0,FloralParkvillage
804,40.787878000000006,-74.38820720000001,11795.0,FlorhamParkborough
805,25.4480101,-80.479102,11878.0,FloridaCity
806,38.789217,-90.322614,52417.0,Florissant
807,41.513368,-87.6742119,9494.0,Flossmoorvillage
808,33.0145673,-97.0969552,66067.0,FlowerMound
809,32.309590299999996,-90.1389757,8049.0,Flowood
810,40.7654301,-73.8174291,8318.0,Flushing
811,30.406586800000003,-87.68359740000001,15023.0,Foley
812,38.6779591,-121.17605829999998,72682.0,Folsom
813,43.774876299999995,-88.4458033,43105.0,FondduLac
814,34.0922335,-117.435048,199879.0,Fontana
815,34.019322100000004,-80.9898128,10458.0,ForestAcres
816,43.2624559,-93.63715909999999,7429.0,ForestCity
817,45.5197452,-123.1114405,21569.0,ForestGrove
818,43.6935586,-79.41390229999999,12505.0,ForestHill
819,45.2788444,-92.985312,18687.0,ForestLake
820,45.55947275,-122.7561254,18651.5,ForestPark
821,35.7867814,-78.77202517,14195.0,ForestParkvillage
822,32.747893,-96.47192890000001,15349.0,Forney
823,35.0081474,-90.7898342,15223.0,ForrestCity
824,42.9288944,-88.83705090000001,12405.0,FortAtkinson
825,39.4192825,-123.8045125,7256.0,FortBragg
826,40.5508527,-105.0668085,145977.0,FortCollins
827,42.49746939999999,-94.16801579999999,25005.0,FortDodge
828,26.122308399999998,-80.14337859999999,169045.0,FortLauderdale
829,40.8527536,-73.97250875,35664.0,FortLeeborough
830,40.629763200000006,-91.3151506,10995.0,FortMadison
831,35.007369700000005,-80.9450759,11621.0,FortMill
832,39.059504700000005,-84.5474432,8167.0,FortMitchell
833,40.250258200000005,-103.79995100000001,11469.0,FortMorgan
834,26.640628000000003,-81.87230840000001,63838.0,FortMyers
835,34.9489645,-85.2569,9428.0,FortOglethorpe
836,34.4442547,-85.7196893,14173.0,FortPayne
837,27.446705600000005,-80.3256056,42337.0,FortPierce
838,37.8399791,-94.7082882,7966.0,FortScott
839,35.3872218,-94.4248983,87189.0,FortSmith
840,30.894043100000005,-102.8793222,8362.0,FortStockton
841,39.0786242,-84.4483432,16285.0,FortThomas
842,32.5537585,-83.8874084,9740.0,FortValley
843,30.405755199999998,-86.618842,19713.0,FortWaltonBeach
844,41.0799898,-85.13860150000001,254607.0,FortWayne
845,32.753177,-97.3327459,761895.0,FortWorth
846,40.5974067,-124.1560341,11915.0,Fortuna
847,37.560033600000004,-122.26885220000001,31010.0,FosterCity
848,41.156998,-83.4168702,13358.0,Fostoria
849,38.725168,-104.645359,26521.0,Fountain
850,33.6117105,-111.7173613,22741.0,FountainHills
851,34.6890095,-82.1956679,7828.0,FountainInn
852,33.7038145,-117.96273490000002,56072.0,FountainValley
853,43.6766221,-94.6588666,10598.0,FoxLakevillage
854,38.2009055,-84.8732836,21843.0,Frankfort
855,37.9000495,-88.9022902,17945.0,Frankfortvillage
856,37.976540899999996,-88.9335327,21078.875,Franklin
857,41.016763899999994,-74.2057012,10687.0,FranklinLakesborough
858,40.583400899999994,-80.0878352,13656.0,FranklinParkborough
859,39.0381648,-77.09303390000001,18379.0,FranklinParkvillage
860,42.3406373,-75.1651689,32218.0,FranklinTown
861,42.539202,-82.9493652,14474.0,Fraser
862,39.414443,-77.4105783,37467.0,Frederick
863,38.303183700000005,-77.46053990000001,18133.5,Fredericksburg
864,36.945541999999996,-112.5265889,11112.0,Fredoniavillage
865,40.260151,-74.27566219,12041.0,Freeholdborough
866,42.2966861,-89.6212271,18747.5,Freeport
867,37.548269700000006,-121.98857190000001,86983.33333333333,Fremont
868,36.739442100000005,-119.7848307,501357.0,Fresno
869,45.0838291,-93.25903879999998,27311.0,Fridley
870,29.529399800000004,-95.20104470000001,36313.0,Friendswood
871,35.2351765,-75.6284903,123605.0,Frisco
872,38.917853799999996,-78.1917718,14513.0,FrontRoyal
873,39.6581425,-78.92835699999999,8878.0,Frostburg
874,39.158869700000004,-108.7289883,12696.0,Fruita
875,33.870821500000005,-117.9294165,136673.0,Fullerton
876,40.4714305,-90.1845556,12276.5,Fulton
877,33.6349905,-86.78872023,8437.0,Fultondale
878,35.584323499999996,-78.8000128,19146.0,FuquayVarina
879,34.014263899999996,-86.0066387,36760.0,Gadsden
880,35.0717945,-81.64981949999999,12551.0,Gaffney
881,40.019467999999996,-82.87907059999999,33513.0,Gahanna
882,29.651907,-82.3247976,58690.0,Gainesville
883,39.143440600000005,-77.2013705,61491.0,Gaithersburg
884,29.733561600000005,-95.2302123,11024.0,GalenaPark
885,40.9478158,-90.3712395,32043.0,Galesburg
886,40.7336688,-82.78990259999999,10388.0,Galion
887,37.750950700000004,-88.22645190000001,31072.0,Gallatin
888,35.528357299999996,-108.7439489,22371.0,Gallup
889,38.301232500000005,-121.3310371,24120.0,Galt
890,29.299328000000003,-94.79458819999999,47663.0,Galveston
891,37.9716898,-100.8726618,18616.0,GardenCity
892,33.7746292,-117.9463717,173281.0,GardenGrove
893,33.888330200000006,-118.3070892,59279.0,Gardena
894,31.995723499999997,-102.35013149999999,13849.0,Gardendale
895,42.5750883,-71.998133,20075.0,Gardner
896,36.37354860000001,-97.7845975,30772.0,Garfield
897,41.4169974,-81.6059581,28600.0,GarfieldHeights
898,32.912624,-96.6388833,230205.0,Garland
899,35.7112642,-78.6141709,26355.0,Garner
900,41.6021292,-87.3371372,79688.0,Gary
901,35.262082,-81.1873005,72013.0,Gastonia
902,31.486814000000003,-97.70427034,15978.0,Gatesville
903,30.385755,-88.6116855,18603.0,Gautier
904,30.857421000000002,-88.6537118,29696.666666666668,George
905,41.8258016,-103.6604995,8494.0,Gering
906,39.9497281,-82.9953145,19723.0,Germanvillage
907,39.8309399,-77.23109079999999,7640.0,Gettysburgborough
908,47.3259697,-122.5878659,7222.0,GigHarbor
909,33.294207,-111.7379465,214057.0,Gilbert
910,44.2906347,-105.5018759,30424.0,Gillette
911,37.0065078,-121.5631723,49683.0,Gilroy
912,33.040432300000006,-81.7120567,9898.0,Girard
913,39.7027677,-75.1119434,18737.0,Glassboroborough
914,40.8623217,-73.63373890000001,27109.0,GlenCove
915,41.8507997,-88.07807394,27528.0,GlenEllynvillage
916,40.805378000000005,-74.2037566,7586.0,GlenRidgeborough
917,40.9628758,-74.1329208,11700.0,GlenRockborough
918,34.142345500000005,-118.24836709999998,144914.33333333334,Glendale
919,39.970907200000006,-80.75063990000001,34395.0,GlendaleHeightsvillage
920,34.136118700000004,-117.86533899999999,50565.0,Glendora
921,32.5487479,-96.8566667,11535.0,GlennHeights
922,39.9001126,-75.2890745,7143.0,Glenoldenborough
923,35.9553737,-96.0088843,11136.0,Glenpool
924,43.309695700000006,-73.6441045,14674.0,GlensFalls
925,38.287569899999994,-85.6369058,44877.0,Glenviewvillage
926,39.5507448,-107.3255001,9532.0,GlenwoodSprings
927,35.5120966,-79.217799,9017.0,Glenwoodvillage
928,33.3942223,-110.78649840000001,7539.0,Globe
929,39.8917799,-75.1162863,11438.0,GloucesterCity
930,43.0528133,-74.34369000000001,15557.0,Gloversville
931,38.9422698,-90.1845541,17973.0,Godfreyvillage
932,39.755542999999996,-105.2210997,19643.0,Golden
933,46.3040364,-109.17143119999999,20580.0,GoldenValley
934,35.3848841,-77.9927651,36045.0,Goldsboro
935,34.4358295,-119.8276389,30020.0,Goleta
936,29.501625699999998,-97.4524926,8476.666666666666,Gonzales
937,36.323106700000004,-86.7133302,13309.0,Goodlettsville
938,33.353365999999994,-112.41385670000001,67229.0,Goodyear
939,32.9961038,-80.0387292,37566.0,GooseCreek
940,41.581501200000005,-85.83465290000001,31797.0,Goshen
941,38.32346079999999,-77.4419283,11523.0,Graftonvillage
942,39.34062,-99.8980624,11577.5,Graham
943,39.015006899999996,-94.19855799999999,12942.0,GrainValley
944,32.4137275,-97.78813977,8158.0,Granbury
945,42.9275277,-83.62995179999999,8204.0,GrandBlanc
946,47.9078244,-97.0592028,52749.0,GrandForks
947,43.0630734,-86.2283864,10454.0,GrandHaven
948,40.9250124,-98.342007,49464.0,GrandIsland
949,39.063956,-108.5507317,59581.0,GrandJunction
950,42.7533685,-84.7463757,7779.0,GrandLedge
951,32.7459645,-96.99778459999999,178811.0,GrandPrairie
952,42.963240500000005,-85.66786390000001,99975.5,GrandRapids
953,34.0339031,-117.3136544,12179.0,GrandTerrace
954,46.2509653,-119.90170490000001,17741.0,Grandview
955,38.7014389,-90.1487199,29732.0,GraniteCity
956,35.147259999999996,-107.85144650000001,9283.0,Grants
957,42.439370700000005,-123.3272489,34735.0,GrantsPass
958,38.9234195,-81.0959456,9113.0,Grantsville
959,32.9342919,-97.07806540000001,47148.0,Grapevine
960,39.228984000000004,-121.06853670000001,12906.0,GrassValley
961,38.362150899999996,-98.7803202,16008.0,GreatBend
962,47.5048851,-111.2918908,58971.0,GreatFalls
963,41.4470451,-71.6256185,10038.0,GreatNeckvillage
964,40.42331420000001,-104.7091322,94318.0,Greeley
965,44.5299412,-88.02483170000001,104389.0,GreenBay
966,41.5290933,-109.46647379999999,12470.0,GreenRiver
967,35.383292700000005,-119.10982659999998,38016.0,Greenacres
968,39.004554399999996,-76.8755282,23362.0,Greenbelt
969,39.644489799999995,-86.8647316,10304.0,Greencastle
970,36.163157500000004,-82.83098609999999,15076.0,Greeneville
971,42.58779620000001,-72.6006199,24734.0,Greenfield
972,43.1036852,-73.8640118,17584.0,GreenfieldTown
973,36.0726355,-79.79197540000001,272521.0,Greensboro
974,40.3014581,-79.53892890000002,13191.5,Greensburg
975,34.851354,-82.3984882,33648.57142857143,Greenville
976,37.8709542,-96.2471338,25087.0,Greenwood
977,39.6172101,-104.95081409999999,14232.0,GreenwoodVillage
978,34.9326334,-99.54358559999999,26074.0,Greer
979,45.5067406,-122.4367058,107498.0,Gresham
980,36.9528412,-79.36023409999999,17780.0,Gretna
981,33.246780699999995,-84.26409040000001,23538.0,Griffin
982,41.534507,-87.42553050000001,16810.0,Griffith
983,41.6883214,-93.7910575,8747.0,Grimes
984,41.7430554,-92.72242059999999,9185.0,Grinnell
985,42.40920379999999,-82.8918587,9418.0,GrossePointeFarms
986,42.3758708,-82.9374159,11475.0,GrossePointePark
987,42.443647799999994,-82.9068603,16009.0,GrossePointeWoods
988,41.3506989,-72.0773654,9349.0,Groton
989,39.881451899999995,-83.09296450000001,36278.0,GroveCity
990,39.881451899999995,-83.09296450000001,8250.0,GroveCityborough
991,42.760368799999995,-71.03144509999998,8899.0,Groveland
992,35.1209452,-120.62183759999999,13210.0,GroverBeach
993,29.948269500000002,-93.91711550000001,16030.0,Groves
994,30.246036100000005,-87.70081929999999,10312.0,GulfShores
995,30.367419800000004,-89.0928155,40458.5,Gulfport
996,34.3599825,-86.23972313,8273.0,Guntersville
997,35.8789231,-97.4252772,10492.0,Guthrie
998,40.7920454,-74.0037505,11357.0,Guttenberg
999,36.682804100000006,-101.4815493,11758.0,Guymon
1000,40.8859326,-74.0434736,43477.0,Hackensack
1001,39.8773356,-75.0646165,7454.0,HaddonHeightsborough
1002,39.891502200000005,-75.0376707,11568.0,Haddonfieldborough
1003,43.51962879999999,-114.31532450000002,7877.0,Hailey
1004,28.112478499999998,-81.63119745,20800.0,HainesCity
1005,40.935654,-74.186256,8381.0,Haledonborough
1006,37.4635519,-122.4285862,11518.0,HalfMoonBay
1007,25.9856006,-80.13999651,37895.0,HallandaleBeach
1008,32.799573800000005,-97.2691817,42923.0,HaltomCity
1009,45.2502429,-93.2499508,15380.0,HamLake
1010,43.254687,-79.8678197,62335.0,Hamilton
1011,41.5833658,-87.500043,50125.5,Hammond
1012,39.63650560000001,-74.8023853,14759.0,Hammonton
1013,42.3928151,-83.0496438,22303.0,Hamtramck
1014,32.9138914,-80.00883590000001,18347.0,Hanahan
1015,36.3274502,-119.64568440000001,54381.0,Hanford
1016,39.7083789,-91.3584816,17879.0,Hannibal
1017,43.17329575,-89.41709963,38187.0,HanoverParkvillage
